time,yaw_degrees
1879.21,-1.60502e-06
1879.21,-1.60651e-06
1879.21,-1.60799e-06
1879.21,-1.60948e-06
1879.21,-1.61096e-06
1879.22,-1.61244e-06
1879.22,-1.61393e-06
1879.22,-1.61838e-06
1879.22,-1.61987e-06
1879.22,-1.62432e-06
1879.23,-1.6258e-06
1879.23,-1.62877e-06
1879.23,-1.63026e-06
1879.23,-1.63174e-06
1879.23,-1.63322e-06
1879.23,-1.63471e-06
1879.23,-1.63619e-06
1879.23,-1.63768e-06
1879.23,-1.63916e-06
1879.23,-1.64065e-06
1879.24,-1.64213e-06
1879.24,-1.64361e-06
1879.24,-1.6451e-06
1879.24,-1.64658e-06
1879.24,-1.64807e-06
1879.24,-1.64955e-06
1879.24,-1.65103e-06
1879.24,-1.65252e-06
1879.25,-1.654e-06
1879.25,-1.65994e-06
1879.25,-1.66142e-06
1879.25,-1.6629e-06
1879.25,-1.66439e-06
1879.25,-1.66587e-06
1879.25,-1.66736e-06
1879.25,-1.66884e-06
1879.26,-1.67032e-06
1879.26,-1.67181e-06
1879.26,-1.67329e-06
1879.26,-1.67477e-06
1879.26,-1.67626e-06
1879.26,-1.67774e-06
1879.26,-1.67922e-06
1879.26,-1.68071e-06
1879.27,-1.68219e-06
1879.27,-1.68664e-06
1879.27,-1.68813e-06
1879.27,-1.68961e-06
1879.27,-1.69109e-06
1879.27,-1.69258e-06
1879.27,-1.69406e-06
1879.27,-1.69554e-06
1879.27,-1.69703e-06
1879.27,-1.69851e-06
1879.27,-1.70148e-06
1879.28,-1.70296e-06
1879.28,-1.70444e-06
1879.28,-1.70593e-06
1879.28,-1.70741e-06
1879.28,-1.70889e-06
1879.28,-1.71038e-06
1879.28,-1.71334e-06
1879.29,-1.71483e-06
1879.29,-1.71631e-06
1879.29,-1.71779e-06
1879.29,-1.71927e-06
1879.29,-1.72076e-06
1879.29,-1.72224e-06
1879.29,-1.72372e-06
1879.29,-1.72521e-06
1879.29,-1.72669e-06
1879.29,-1.72817e-06
1879.3,-1.72966e-06
1879.3,-1.73114e-06
1879.3,-1.73262e-06
1879.3,-1.7341e-06
1879.3,-1.73559e-06
1879.3,-1.73707e-06
1879.3,-1.73855e-06
1879.3,-1.74004e-06
1879.3,-1.74152e-06
1879.31,-1.743e-06
1879.31,-1.74448e-06
1879.31,-1.74597e-06
1879.31,-1.74745e-06
1879.31,-1.74893e-06
1879.31,-1.75042e-06
1879.31,-1.7519e-06
1879.31,-1.75338e-06
1879.31,-1.75486e-06
1879.31,-1.75635e-06
1879.31,-1.75783e-06
1879.31,-1.75931e-06
1879.31,-1.76079e-06
1879.32,-1.76228e-06
1879.32,-1.76376e-06
1879.32,-1.76524e-06
1879.32,-1.76672e-06
1879.32,-1.76821e-06
1879.32,-1.76969e-06
1879.32,-1.77117e-06
1879.32,-1.77265e-06
1879.33,-1.77414e-06
1879.33,-1.77562e-06
1879.33,-1.7771e-06
1879.33,-1.77858e-06
1879.33,-1.78007e-06
1879.33,-1.78155e-06
1879.33,-1.78303e-06
1879.33,-1.78451e-06
1879.33,-1.786e-06
1879.33,-1.78748e-06
1879.34,-1.78896e-06
1879.34,-1.79044e-06
1879.34,-1.79192e-06
1879.34,-1.79341e-06
1879.34,-1.79489e-06
1879.34,-1.79637e-06
1879.34,-1.79785e-06
1879.34,-1.79934e-06
1879.34,-1.80082e-06
1879.34,-1.8023e-06
1879.35,-1.80378e-06
1879.35,-1.80526e-06
1879.35,-1.80675e-06
1879.35,-1.80823e-06
1879.35,-1.80971e-06
1879.35,-1.81119e-06
1879.35,-1.81267e-06
1879.35,-1.81416e-06
1879.35,-1.81564e-06
1879.35,-1.81712e-06
1879.36,-1.8186e-06
1879.36,-1.82008e-06
1879.36,-1.82157e-06
1879.36,-1.82305e-06
1879.36,-1.82453e-06
1879.36,-1.82601e-06
1879.36,-1.82749e-06
1879.36,-1.82897e-06
1879.36,-1.83046e-06
1879.36,-1.83194e-06
1879.37,-1.83342e-06
1879.37,-1.8349e-06
1879.37,-1.83638e-06
1879.37,-1.83786e-06
1879.37,-1.83935e-06
1879.37,-1.84083e-06
1879.37,-1.84231e-06
1879.37,-1.84379e-06
1879.37,-1.84527e-06
1879.38,-1.84675e-06
1879.38,-1.8512e-06
1879.38,-1.85268e-06
1879.38,-1.85416e-06
1879.38,-1.85861e-06
1879.38,-1.86009e-06
1879.38,-1.86157e-06
1879.38,-1.86305e-06
1879.39,-1.86453e-06
1879.39,-1.87046e-06
1879.39,-1.87194e-06
1879.39,-1.87342e-06
1879.39,-1.8749e-06
1879.39,-1.87638e-06
1879.4,-1.87786e-06
1879.4,-1.88082e-06
1879.4,-1.88231e-06
1879.4,-1.88823e-06
1879.4,-1.88971e-06
1879.4,-1.89119e-06
1879.41,-1.89267e-06
1879.41,-1.89415e-06
1879.41,-1.89564e-06
1879.41,-1.8986e-06
1879.41,-1.90008e-06
1879.41,-1.90156e-06
1879.42,-1.90304e-06
1879.42,-1.90748e-06
1879.42,-1.90896e-06
1879.42,-1.91044e-06
1879.42,-1.91192e-06
1879.42,-1.91341e-06
1879.42,-1.91489e-06
1879.42,-1.91637e-06
1879.42,-1.91785e-06
1879.42,-1.91933e-06
1879.42,-1.92081e-06
1879.42,-1.92229e-06
1879.43,-1.92377e-06
1879.43,-1.92525e-06
1879.43,-1.92673e-06
1879.43,-1.92821e-06
1879.43,-1.92969e-06
1879.43,-1.93117e-06
1879.43,-1.93265e-06
1879.43,-1.93413e-06
1879.43,-1.93561e-06
1879.43,-1.93709e-06
1879.44,-1.93857e-06
1879.44,-1.94006e-06
1879.44,-1.94154e-06
1879.44,-1.94302e-06
1879.44,-1.9445e-06
1879.44,-1.94598e-06
1879.44,-1.94746e-06
1879.44,-1.94894e-06
1879.44,-1.95042e-06
1879.44,-1.9519e-06
1879.45,-1.95338e-06
1879.45,-1.95486e-06
1879.45,-1.95634e-06
1879.45,-1.95782e-06
1879.45,-1.9593e-06
1879.45,-1.96078e-06
1879.45,-1.96226e-06
1879.45,-1.96374e-06
1879.45,-1.96522e-06
1879.45,-1.9667e-06
1879.46,-1.96818e-06
1879.46,-1.96966e-06
1879.46,-1.97114e-06
1879.46,-1.97262e-06
1879.46,-1.9741e-06
1879.46,-1.97558e-06
1879.46,-1.97706e-06
1879.46,-1.97854e-06
1879.46,-1.98002e-06
1879.46,-1.9815e-06
1879.46,-1.98298e-06
1879.46,-1.98446e-06
1879.47,-1.98594e-06
1879.47,-1.98742e-06
1879.47,-1.9889e-06
1879.47,-1.99038e-06
1879.47,-1.99186e-06
1879.47,-1.99334e-06
1879.47,-1.9963e-06
1879.47,-1.99778e-06
1879.48,-1.99926e-06
1879.48,-2.00074e-06
1879.48,-2.00222e-06
1879.48,-2.0037e-06
1879.48,-2.00517e-06
1879.48,-2.00665e-06
1879.48,-2.00813e-06
1879.48,-2.00961e-06
1879.48,-2.01109e-06
1879.49,-2.01257e-06
1879.49,-2.01405e-06
1879.49,-2.01553e-06
1879.49,-2.01701e-06
1879.49,-2.01849e-06
1879.49,-2.01997e-06
1879.49,-2.02145e-06
1879.49,-2.02293e-06
1879.49,-2.02441e-06
1879.49,-2.02589e-06
1879.5,-2.02737e-06
1879.5,-2.02885e-06
1879.5,-2.03033e-06
1879.5,-2.0318e-06
1879.5,-2.03328e-06
1879.5,-2.03476e-06
1879.5,-2.03624e-06
1879.5,-2.03772e-06
1879.5,-2.0392e-06
1879.51,-2.04068e-06
1879.51,-2.04216e-06
1879.51,-2.04364e-06
1879.51,-2.04512e-06
1879.51,-2.0466e-06
1879.51,-2.04808e-06
1879.51,-2.04955e-06
1879.51,-2.05103e-06
1879.51,-2.05251e-06
1879.51,-2.05399e-06
1879.51,-2.05547e-06
1879.51,-2.05695e-06
1879.52,-2.05843e-06
1879.52,-2.05991e-06
1879.52,-2.06139e-06
1879.52,-2.06287e-06
1879.52,-2.06434e-06
1879.52,-2.06582e-06
1879.52,-2.0673e-06
1879.52,-2.06878e-06
1879.53,-2.07026e-06
1879.53,-2.07174e-06
1879.53,-2.07322e-06
1879.53,-2.0747e-06
1879.53,-2.07617e-06
1879.53,-2.07765e-06
1879.53,-2.07913e-06
1879.53,-2.08061e-06
1879.53,-2.08209e-06
1879.53,-2.08357e-06
1879.54,-2.08505e-06
1879.54,-2.08653e-06
1879.54,-2.088e-06
1879.54,-2.08948e-06
1879.54,-2.09096e-06
1879.54,-2.09244e-06
1879.54,-2.09392e-06
1879.54,-2.0954e-06
1879.54,-2.09688e-06
1879.55,-2.09835e-06
1879.55,-2.09983e-06
1879.55,-2.10131e-06
1879.55,-2.10279e-06
1879.55,-2.10427e-06
1879.55,-2.10575e-06
1879.55,-2.10722e-06
1879.55,-2.1087e-06
1879.55,-2.11018e-06
1879.55,-2.11166e-06
1879.55,-2.11314e-06
1879.56,-2.11462e-06
1879.56,-2.11609e-06
1879.56,-2.11757e-06
1879.56,-2.11905e-06
1879.56,-2.12053e-06
1879.56,-2.12201e-06
1879.56,-2.12348e-06
1879.56,-2.12496e-06
1879.56,-2.12644e-06
1879.56,-2.12792e-06
1879.57,-2.1294e-06
1879.57,-2.13088e-06
1879.57,-2.13235e-06
1879.57,-2.13383e-06
1879.57,-2.13531e-06
1879.57,-2.13679e-06
1879.57,-2.13827e-06
1879.57,-2.13974e-06
1879.57,-2.14122e-06
1879.57,-2.1427e-06
1879.58,-2.14418e-06
1879.58,-2.14566e-06
1879.58,-2.14861e-06
1879.58,-2.15009e-06
1879.58,-2.15157e-06
1879.58,-2.15304e-06
1879.58,-2.15452e-06
1879.59,-2.156e-06
1879.59,-2.16487e-06
1879.59,-2.16634e-06
1879.59,-2.16782e-06
1879.59,-2.1693e-06
1879.59,-2.17078e-06
1879.59,-2.17225e-06
1879.6,-2.17373e-06
1879.6,-2.17521e-06
1879.6,-2.17669e-06
1879.6,-2.17816e-06
1879.6,-2.17964e-06
1879.6,-2.18112e-06
1879.6,-2.1826e-06
1879.6,-2.18407e-06
1879.6,-2.18555e-06
1879.6,-2.18703e-06
1879.61,-2.18851e-06
1879.61,-2.18998e-06
1879.61,-2.19146e-06
1879.61,-2.19294e-06
1879.61,-2.19442e-06
1879.61,-2.19737e-06
1879.61,-2.19885e-06
1879.61,-2.20032e-06
1879.61,-2.2018e-06
1879.61,-2.20328e-06
1879.62,-2.20476e-06
1879.62,-2.20623e-06
1879.62,-2.20771e-06
1879.62,-2.20919e-06
1879.62,-2.21067e-06
1879.62,-2.21214e-06
1879.62,-2.21362e-06
1879.62,-2.2151e-06
1879.62,-2.21657e-06
1879.62,-2.21805e-06
1879.63,-2.21953e-06
1879.63,-2.221e-06
1879.63,-2.22248e-06
1879.63,-2.22396e-06
1879.63,-2.22544e-06
1879.63,-2.22691e-06
1879.63,-2.22839e-06
1879.63,-2.22987e-06
1879.63,-2.23134e-06
1879.64,-2.23282e-06
1879.64,-2.23577e-06
1879.64,-2.23725e-06
1879.64,-2.23873e-06
1879.64,-2.2402e-06
1879.64,-2.24168e-06
1879.64,-2.24316e-06
1879.64,-2.24463e-06
1879.64,-2.24611e-06
1879.64,-2.24759e-06
1879.65,-2.24906e-06
1879.65,-2.25054e-06
1879.65,-2.25202e-06
1879.65,-2.25349e-06
1879.65,-2.25497e-06
1879.65,-2.25645e-06
1879.65,-2.25792e-06
1879.65,-2.2594e-06
1879.65,-2.26088e-06
1879.65,-2.26235e-06
1879.66,-2.26383e-06
1879.66,-2.26531e-06
1879.66,-2.26678e-06
1879.66,-2.26826e-06
1879.66,-2.26973e-06
1879.66,-2.27121e-06
1879.67,-2.27269e-06
1879.67,-2.27859e-06
1879.67,-2.28007e-06
1879.67,-2.28154e-06
1879.67,-2.28302e-06
1879.67,-2.2845e-06
1879.67,-2.28597e-06
1879.67,-2.28745e-06
1879.67,-2.28893e-06
1879.67,-2.2904e-06
1879.67,-2.29188e-06
1879.67,-2.29335e-06
1879.67,-2.29483e-06
1879.67,-2.29631e-06
1879.68,-2.29778e-06
1879.68,-2.29926e-06
1879.68,-2.30073e-06
1879.68,-2.30221e-06
1879.68,-2.30369e-06
1879.68,-2.30516e-06
1879.68,-2.30664e-06
1879.69,-2.30811e-06
1879.69,-2.30959e-06
1879.69,-2.31107e-06
1879.69,-2.31254e-06
1879.69,-2.31402e-06
1879.69,-2.31549e-06
1879.69,-2.31697e-06
1879.69,-2.31845e-06
1879.69,-2.31992e-06
1879.69,-2.3214e-06
1879.69,-2.32287e-06
1879.7,-2.32435e-06
1879.7,-2.33025e-06
1879.7,-2.33173e-06
1879.7,-2.3332e-06
1879.7,-2.33468e-06
1879.7,-2.33615e-06
1879.71,-2.33763e-06
1879.71,-2.3391e-06
1879.71,-2.34058e-06
1879.71,-2.34206e-06
1879.71,-2.34353e-06
1879.71,-2.34501e-06
1879.71,-2.34648e-06
1879.72,-2.34796e-06
1879.72,-2.35386e-06
1879.72,-2.35533e-06
1879.72,-2.35976e-06
1879.72,-2.36124e-06
1879.72,-2.36271e-06
1879.72,-2.36419e-06
1879.72,-2.36566e-06
1879.73,-2.36714e-06
1879.73,-2.36861e-06
1879.73,-2.37009e-06
1879.73,-2.37156e-06
1879.73,-2.37304e-06
1879.73,-2.37451e-06
1879.73,-2.37599e-06
1879.73,-2.37746e-06
1879.73,-2.37894e-06
1879.73,-2.38041e-06
1879.74,-2.38189e-06
1879.74,-2.38336e-06
1879.74,-2.38484e-06
1879.74,-2.38631e-06
1879.74,-2.38779e-06
1879.74,-2.38926e-06
1879.74,-2.39074e-06
1879.74,-2.39221e-06
1879.74,-2.39369e-06
1879.75,-2.39516e-06
1879.75,-2.39664e-06
1879.75,-2.39959e-06
1879.75,-2.40106e-06
1879.75,-2.40254e-06
1879.75,-2.40401e-06
1879.75,-2.40549e-06
1879.75,-2.40696e-06
1879.75,-2.40843e-06
1879.76,-2.40991e-06
1879.76,-2.41286e-06
1879.76,-2.41433e-06
1879.76,-2.41581e-06
1879.76,-2.41728e-06
1879.76,-2.41876e-06
1879.76,-2.42023e-06
1879.76,-2.42171e-06
1879.76,-2.42318e-06
1879.77,-2.42466e-06
1879.77,-2.42613e-06
1879.77,-2.4276e-06
1879.77,-2.42908e-06
1879.77,-2.43055e-06
1879.77,-2.43203e-06
1879.77,-2.4335e-06
1879.77,-2.43498e-06
1879.77,-2.43645e-06
1879.77,-2.43793e-06
1879.77,-2.4394e-06
1879.78,-2.44087e-06
1879.78,-2.44382e-06
1879.78,-2.4453e-06
1879.78,-2.44677e-06
1879.78,-2.44972e-06
1879.78,-2.45119e-06
1879.78,-2.45267e-06
1879.79,-2.45414e-06
1879.79,-2.45562e-06
1879.79,-2.45709e-06
1879.79,-2.45856e-06
1879.79,-2.46004e-06
1879.79,-2.46151e-06
1879.79,-2.46299e-06
1879.79,-2.46446e-06
1879.79,-2.46593e-06
1879.79,-2.46741e-06
1879.8,-2.46888e-06
1879.8,-2.47036e-06
1879.8,-2.47183e-06
1879.8,-2.4733e-06
1879.8,-2.47478e-06
1879.8,-2.47625e-06
1879.8,-2.47773e-06
1879.8,-2.4792e-06
1879.8,-2.48067e-06
1879.8,-2.48215e-06
1879.81,-2.48362e-06
1879.81,-2.48509e-06
1879.81,-2.48657e-06
1879.81,-2.48804e-06
1879.81,-2.48952e-06
1879.81,-2.49099e-06
1879.81,-2.49246e-06
1879.81,-2.49394e-06
1879.81,-2.49541e-06
1879.81,-2.49688e-06
1879.82,-2.49836e-06
1879.82,-2.49983e-06
1879.82,-2.50131e-06
1879.82,-2.50278e-06
1879.82,-2.50425e-06
1879.82,-2.50573e-06
1879.82,-2.5072e-06
1879.83,-2.50867e-06
1879.83,-2.51604e-06
1879.83,-2.51751e-06
1879.83,-2.51899e-06
1879.83,-2.52046e-06
1879.83,-2.52193e-06
1879.83,-2.52341e-06
1879.84,-2.52488e-06
1879.84,-2.52635e-06
1879.84,-2.5293e-06
1879.84,-2.53077e-06
1879.84,-2.53225e-06
1879.84,-2.53372e-06
1879.84,-2.53519e-06
1879.84,-2.53667e-06
1879.84,-2.53961e-06
1879.85,-2.54108e-06
1879.85,-2.54256e-06
1879.85,-2.54403e-06
1879.85,-2.5455e-06
1879.85,-2.54698e-06
1879.85,-2.54845e-06
1879.85,-2.54992e-06
1879.85,-2.5514e-06
1879.85,-2.55287e-06
1879.85,-2.55434e-06
1879.86,-2.55581e-06
1879.87,-2.55729e-06
1879.87,-2.57349e-06
1879.87,-2.57496e-06
1879.87,-2.57643e-06
1879.87,-2.57791e-06
1879.87,-2.57938e-06
1879.87,-2.58085e-06
1879.87,-2.58232e-06
1879.87,-2.5838e-06
1879.87,-2.58527e-06
1879.87,-2.58674e-06
1879.88,-2.58821e-06
1879.88,-2.58969e-06
1879.88,-2.59263e-06
1879.88,-2.5941e-06
1879.88,-2.59558e-06
1879.88,-2.59705e-06
1879.88,-2.59852e-06
1879.88,-2.60147e-06
1879.89,-2.60294e-06
1879.89,-2.60441e-06
1879.89,-2.60588e-06
1879.89,-2.60736e-06
1879.89,-2.60883e-06
1879.89,-2.6103e-06
1879.89,-2.61177e-06
1879.89,-2.61324e-06
1879.89,-2.61472e-06
1879.89,-2.61619e-06
1879.9,-2.61766e-06
1879.9,-2.61913e-06
1879.9,-2.62061e-06
1879.9,-2.62208e-06
1879.9,-2.62355e-06
1879.9,-2.62502e-06
1879.9,-2.62649e-06
1879.9,-2.62797e-06
1879.9,-2.62944e-06
1879.9,-2.63091e-06
1879.91,-2.63238e-06
1879.91,-2.63385e-06
1879.91,-2.63533e-06
1879.91,-2.6368e-06
1879.91,-2.63827e-06
1879.91,-2.63974e-06
1879.91,-2.64121e-06
1879.91,-2.64269e-06
1879.91,-2.64416e-06
1879.91,-2.64563e-06
1879.91,-2.6471e-06
1879.91,-2.64857e-06
1879.92,-2.65004e-06
1879.92,-2.65152e-06
1879.92,-2.65299e-06
1879.92,-2.65446e-06
1879.92,-2.6574e-06
1879.92,-2.65887e-06
1879.92,-2.66035e-06
1879.93,-2.66182e-06
1879.93,-2.66329e-06
1879.93,-2.66476e-06
1879.93,-2.66623e-06
1879.93,-2.6677e-06
1879.93,-2.66918e-06
1879.93,-2.67065e-06
1879.93,-2.67212e-06
1879.93,-2.67359e-06
1879.93,-2.67506e-06
1879.94,-2.67653e-06
1879.94,-2.678e-06
1879.94,-2.67948e-06
1879.94,-2.68095e-06
1879.94,-2.68242e-06
1879.94,-2.68389e-06
1879.94,-2.68536e-06
1879.94,-2.68683e-06
1879.94,-2.6883e-06
1879.94,-2.68978e-06
1879.95,-2.69125e-06
1879.95,-2.69272e-06
1879.95,-2.69419e-06
1879.95,-2.69566e-06
1879.95,-2.69713e-06
1879.95,-2.6986e-06
1879.95,-2.70007e-06
1879.95,-2.70155e-06
1879.95,-2.70302e-06
1879.95,-2.70449e-06
1879.96,-2.70596e-06
1879.96,-2.70743e-06
1879.96,-2.7089e-06
1879.96,-2.71037e-06
1879.96,-2.71184e-06
1879.96,-2.71331e-06
1879.96,-2.71479e-06
1879.96,-2.71626e-06
1879.96,-2.71773e-06
1879.96,-2.7192e-06
1879.97,-2.72067e-06
1879.97,-2.72214e-06
1879.97,-2.72361e-06
1879.97,-2.72508e-06
1879.97,-2.72655e-06
1879.97,-2.72802e-06
1879.97,-2.72949e-06
1879.97,-2.73096e-06
1879.97,-2.73244e-06
1879.97,-2.73391e-06
1879.98,-2.73538e-06
1879.98,-2.73832e-06
1879.98,-2.73979e-06
1879.98,-2.74126e-06
1879.98,-2.74273e-06
1879.98,-2.7442e-06
1879.98,-2.74567e-06
1879.98,-2.74714e-06
1879.98,-2.74861e-06
1879.99,-2.75008e-06
1879.99,-2.75155e-06
1879.99,-2.75302e-06
1879.99,-2.75891e-06
1879.99,-2.76038e-06
1880,-2.76185e-06
1880,-2.76626e-06
1880,-2.76773e-06
1880,-2.7692e-06
1880,-2.77067e-06
1880,-2.77214e-06
1880,-2.77508e-06
1880,-2.77655e-06
1880.01,-2.77802e-06
1880.01,-2.77949e-06
1880.01,-2.78684e-06
1880.01,-2.78831e-06
1880.01,-2.79272e-06
1880.02,-2.79419e-06
1880.02,-2.79566e-06
1880.02,-2.79713e-06
1880.02,-2.7986e-06
1880.02,-2.80154e-06
1880.02,-2.80301e-06
1880.02,-2.80448e-06
1880.02,-2.80595e-06
1880.02,-2.80742e-06
1880.03,-2.80889e-06
1880.03,-2.81036e-06
1880.03,-2.81183e-06
1880.03,-2.8133e-06
1880.04,-2.81477e-06
1880.04,-2.82212e-06
1880.04,-2.82359e-06
1880.04,-2.82506e-06
1880.04,-2.82653e-06
1880.04,-2.828e-06
1880.04,-2.83094e-06
1880.04,-2.83241e-06
1880.04,-2.83388e-06
1880.04,-2.83535e-06
1880.05,-2.83682e-06
1880.05,-2.83829e-06
1880.05,-2.83976e-06
1880.05,-2.84122e-06
1880.05,-2.84269e-06
1880.05,-2.84416e-06
1880.05,-2.84563e-06
1880.05,-2.8471e-06
1880.05,-2.84857e-06
1880.05,-2.85004e-06
1880.06,-2.85151e-06
1880.06,-2.85298e-06
1880.06,-2.85445e-06
1880.06,-2.85592e-06
1880.06,-2.85739e-06
1880.06,-2.85886e-06
1880.06,-2.86033e-06
1880.06,-2.8618e-06
1880.06,-2.86326e-06
1880.06,-2.86473e-06
1880.07,-2.8662e-06
1880.07,-2.86767e-06
1880.07,-2.86914e-06
1880.07,-2.87061e-06
1880.07,-2.87208e-06
1880.07,-2.87355e-06
1880.07,-2.87502e-06
1880.07,-2.87649e-06
1880.07,-2.87796e-06
1880.07,-2.87942e-06
1880.08,-2.88089e-06
1880.08,-2.88236e-06
1880.08,-2.88383e-06
1880.08,-2.8853e-06
1880.08,-2.88677e-06
1880.08,-2.88824e-06
1880.08,-2.88971e-06
1880.08,-2.89118e-06
1880.08,-2.89265e-06
1880.08,-2.89411e-06
1880.09,-2.89558e-06
1880.09,-2.89705e-06
1880.09,-2.90146e-06
1880.09,-2.90293e-06
1880.09,-2.9044e-06
1880.09,-2.90586e-06
1880.09,-2.90733e-06
1880.09,-2.9088e-06
1880.1,-2.91027e-06
1880.1,-2.91174e-06
1880.1,-2.91321e-06
1880.1,-2.91468e-06
1880.1,-2.91614e-06
1880.1,-2.91761e-06
1880.1,-2.91908e-06
1880.11,-2.92055e-06
1880.11,-2.92496e-06
1880.11,-2.92642e-06
1880.11,-2.92789e-06
1880.11,-2.92936e-06
1880.11,-2.93083e-06
1880.11,-2.9323e-06
1880.11,-2.93377e-06
1880.11,-2.9367e-06
1880.12,-2.93817e-06
1880.12,-2.93964e-06
1880.12,-2.94111e-06
1880.12,-2.94258e-06
1880.12,-2.94404e-06
1880.12,-2.94551e-06
1880.12,-2.94698e-06
1880.12,-2.94845e-06
1880.12,-2.94992e-06
1880.12,-2.95139e-06
1880.12,-2.95285e-06
1880.12,-2.95432e-06
1880.13,-2.95579e-06
1880.13,-2.95873e-06
1880.13,-2.96019e-06
1880.13,-2.96753e-06
1880.13,-2.969e-06
1880.14,-2.97047e-06
1880.14,-2.97194e-06
1880.14,-2.97341e-06
1880.14,-2.97487e-06
1880.14,-2.97634e-06
1880.14,-2.97781e-06
1880.14,-2.97928e-06
1880.14,-2.98074e-06
1880.14,-2.98221e-06
1880.14,-2.98368e-06
1880.15,-2.98515e-06
1880.15,-2.98662e-06
1880.15,-2.98808e-06
1880.15,-2.98955e-06
1880.15,-2.99102e-06
1880.15,-2.99249e-06
1880.15,-2.99395e-06
1880.15,-2.99542e-06
1880.15,-2.99689e-06
1880.16,-2.99836e-06
1880.16,-2.99982e-06
1880.16,-3.00129e-06
1880.16,-3.00276e-06
1880.16,-3.00423e-06
1880.16,-3.00569e-06
1880.16,-3.00716e-06
1880.16,-3.00863e-06
1880.16,-3.0101e-06
1880.16,-3.01156e-06
1880.17,-3.01303e-06
1880.17,-3.0145e-06
1880.17,-3.01597e-06
1880.17,-3.01743e-06
1880.17,-3.0189e-06
1880.17,-3.02037e-06
1880.17,-3.02184e-06
1880.17,-3.0233e-06
1880.17,-3.02477e-06
1880.17,-3.02624e-06
1880.17,-3.0277e-06
1880.17,-3.02917e-06
1880.17,-3.03357e-06
1880.18,-3.03504e-06
1880.18,-3.03651e-06
1880.18,-3.03797e-06
1880.18,-3.03944e-06
1880.18,-3.04091e-06
1880.18,-3.04238e-06
1880.18,-3.04384e-06
1880.19,-3.04531e-06
1880.2,-3.04678e-06
1880.2,-3.05998e-06
1880.2,-3.06145e-06
1880.2,-3.06291e-06
1880.2,-3.06878e-06
1880.21,-3.07025e-06
1880.21,-3.07318e-06
1880.21,-3.07465e-06
1880.21,-3.07611e-06
1880.21,-3.07758e-06
1880.21,-3.07905e-06
1880.21,-3.08051e-06
1880.21,-3.08198e-06
1880.21,-3.08345e-06
1880.21,-3.08491e-06
1880.21,-3.08638e-06
1880.21,-3.09225e-06
1880.22,-3.09371e-06
1880.22,-3.09518e-06
1880.22,-3.09664e-06
1880.22,-3.09811e-06
1880.22,-3.09958e-06
1880.22,-3.10104e-06
1880.23,-3.10251e-06
1880.23,-3.10398e-06
1880.23,-3.10544e-06
1880.23,-3.10691e-06
1880.23,-3.10838e-06
1880.23,-3.11131e-06
1880.23,-3.11277e-06
1880.23,-3.11424e-06
1880.23,-3.11571e-06
1880.24,-3.11717e-06
1880.24,-3.11864e-06
1880.24,-3.1201e-06
1880.24,-3.12157e-06
1880.24,-3.12304e-06
1880.24,-3.1245e-06
1880.24,-3.12597e-06
1880.24,-3.12744e-06
1880.24,-3.1289e-06
1880.24,-3.13037e-06
1880.25,-3.13183e-06
1880.25,-3.1333e-06
1880.26,-3.13477e-06
1880.26,-3.14503e-06
1880.26,-3.14649e-06
1880.26,-3.15529e-06
1880.28,-3.15675e-06
1880.28,-3.1758e-06
1880.28,-3.17727e-06
1880.28,-3.1802e-06
1880.28,-3.18167e-06
1880.28,-3.18313e-06
1880.28,-3.1846e-06
1880.28,-3.18606e-06
1880.28,-3.18753e-06
1880.29,-3.18899e-06
1880.29,-3.19046e-06
1880.29,-3.19192e-06
1880.29,-3.19339e-06
1880.29,-3.19485e-06
1880.29,-3.19632e-06
1880.29,-3.19778e-06
1880.29,-3.19925e-06
1880.29,-3.20071e-06
1880.29,-3.20218e-06
1880.29,-3.20365e-06
1880.3,-3.20511e-06
1880.3,-3.20658e-06
1880.3,-3.20804e-06
1880.3,-3.20951e-06
1880.3,-3.21097e-06
1880.3,-3.21244e-06
1880.3,-3.2139e-06
1880.3,-3.21537e-06
1880.3,-3.21683e-06
1880.3,-3.2183e-06
1880.31,-3.21976e-06
1880.31,-3.22123e-06
1880.31,-3.22269e-06
1880.31,-3.22416e-06
1880.31,-3.22562e-06
1880.31,-3.22709e-06
1880.32,-3.22855e-06
1880.32,-3.23294e-06
1880.32,-3.23441e-06
1880.32,-3.23587e-06
1880.32,-3.23734e-06
1880.32,-3.2388e-06
1880.32,-3.24027e-06
1880.32,-3.24173e-06
1880.32,-3.2432e-06
1880.32,-3.24466e-06
1880.32,-3.24613e-06
1880.33,-3.24759e-06
1880.33,-3.24906e-06
1880.33,-3.25052e-06
1880.33,-3.25198e-06
1880.33,-3.25345e-06
1880.33,-3.25491e-06
1880.33,-3.25638e-06
1880.33,-3.25784e-06
1880.33,-3.25931e-06
1880.33,-3.26077e-06
1880.34,-3.26224e-06
1880.34,-3.26663e-06
1880.34,-3.26809e-06
1880.34,-3.27249e-06
1880.34,-3.27395e-06
1880.34,-3.27542e-06
1880.35,-3.27688e-06
1880.35,-3.27834e-06
1880.35,-3.27981e-06
1880.35,-3.28127e-06
1880.35,-3.28274e-06
1880.35,-3.2842e-06
1880.35,-3.28566e-06
1880.35,-3.28713e-06
1880.35,-3.28859e-06
1880.35,-3.29006e-06
1880.36,-3.29152e-06
1880.36,-3.29298e-06
1880.36,-3.29445e-06
